5/30/24 12:31,DEV_00062,612.9,145.2,15.35
6/30/23 17:17,DEV_00059,472.4,176.5,11.74
3/1/24 9:26,DEV_00186,455.9,134.2,
3/23/23 9:23,DEV_00106,446.2,127.3,10.37
3/18/23 8:45,DEV_00056,410.5,155.3,10.5
1/18/24 23:48,DEV_00087,552.2,169.3,11.01
3/14/24 5:44,DEV_00053,525.3,140.1,10.4
1/28/24 3:01,DEV_00149,502.5,135.8,14
2/8/24 11:45,DEV_00192,615.9,156.5,14.21
11/14/24 1:42,DEV_00113,613.6,144.9,12.87
5/7/23 5:24,DEV_00150,521.2,150.5,10.39
11/24/24 6:16,DEV_00021,502.5,128.7,10.38
7/4/23 6:44,DEV_00150,443.2,130.3,9.77
8/13/24 17:32,DEV_00113,473.9,134.9,14.62
9/3/23 2:55,DEV_00113,611.5,182.2,16.03
9/14/24 3:06,DEV_00192,523.5,138.6,12.53
2/8/23 16:03,DEV_00150,541.6,191,11.38
11/14/23 23:18,DEV_00149,501.1,126.8,15.43
3/21/24 9:12,DEV_00041,487.8,181.2,13.8
7/23/24 1:21,DEV_00150,611.3,143.6,19.44
1/31/24 11:18,DEV_00113,596.1,152.1,14.79
2/24/24 1:21,DEV_00149,656.6,150,12.34
7/23/23 3:31,DEV_00073,526.3,168.3,
5/9/23 15:22,DEV_00073,580.1,174.6,14.23
11/18/24 22:29,DEV_00056,522.9,162.9,18.21
5/24/24 8:04,DEV_00113,418.7,117.4,14.65
4/21/23 17:16,DEV_00021,467,124.7,12.75
1/13/24 5:54,DEV_00150,528.6,135.5,11.67
4/24/23 10:08,DEV_00030,534.6,134.1,22.62
3/16/23 23:39,DEV_00073,551,160.4,15.96
10/14/24 12:35,DEV_00051,615.7,145.7,13.78
7/2/24 14:53,DEV_00198,603.5,176.5,12.7
11/10/23 15:27,DEV_00062,589.6,213.3,17.07
1/14/24 9:36,DEV_00059,484.5,141.5,13.23
5/5/23 4:01,DEV_00021,501.5,150.2,11.1
12/8/24 16:50,DEV_00198,537.4,143.9,14.79
5/7/23 6:50,DEV_00192,486,133.5,13.18
11/24/23 10:15,DEV_00198,602.4,146.8,11.82
6/22/24 10:43,DEV_00106,546.5,144.4,13.05
6/6/23 6:14,DEV_00149,,144.7,
8/2/23 3:19,DEV_00041,546.9,146.7,11.74
1/21/24 4:40,DEV_00150,570.6,162.5,10.58
4/1/24 16:12,DEV_00051,521.1,151.9,14.97
7/3/23 6:09,DEV_00024,482.1,187,12.34
12/13/24 21:20,DEV_00056,511,138.7,15.08
1/25/23 13:21,DEV_00129,588.3,154.1,18.43
7/16/24 15:58,DEV_00053,594.5,180.7,
3/29/23 17:34,DEV_00149,453.5,124.8,9.5
12/16/23 9:48,DEV_00139,506.7,166.2,20.48
10/20/24 0:37,DEV_00087,612.7,162.7,15.94
11/10/23 16:16,DEV_00073,,136.5,11.53
8/10/23 6:35,DEV_00150,457.4,121.1,15.03
2/7/24 22:19,DEV_00150,535.7,141.8,11.5
8/20/23 16:28,DEV_00190,558.5,150.3,11.75
6/5/24 5:56,DEV_00021,511.4,141.8,11.99
8/24/24 23:51,DEV_00198,520.1,131.4,11.53
8/28/23 0:02,DEV_00113,650,212.2,17.54
5/11/24 9:01,DEV_00198,431.9,121.2,16.4
2/19/23 6:34,DEV_00129,494.6,152.9,10.77
4/21/23 16:38,DEV_00149,561,140.7,20.31
8/12/23 10:11,DEV_00062,548.6,145.7,18.66
7/6/23 4:10,DEV_00059,485.7,126.2,13.03
4/19/24 5:34,DEV_00149,487.8,141.4,10.12
12/29/24 19:23,DEV_00149,454,143.1,8.68
1/2/23 0:49,DEV_00024,569.6,168.1,14.21
6/30/23 14:03,DEV_00157,625.4,162.6,13.84
12/14/24 4:44,DEV_00021,523.9,154.5,16.6
12/21/24 1:08,DEV_00186,577.2,155.3,14.17
9/7/24 2:24,DEV_00165,605.6,147.3,13.47
4/20/24 10:36,DEV_00051,544,,14.44
6/29/24 12:08,DEV_00056,615,166.7,13.82
7/9/23 22:12,DEV_00087,504.2,150.4,10.46
11/7/23 19:30,DEV_00073,424.5,153.6,
11/18/24 14:21,DEV_00087,,141.8,15.31
2/4/24 15:58,DEV_00041,633.4,164,15.94
9/12/24 1:15,DEV_00198,525.7,141.4,13.93
1/25/23 20:18,DEV_00024,415.8,142.3,9.99
12/25/24 8:28,DEV_00059,452.1,123.1,16.05
4/23/24 6:59,DEV_00186,487.8,,10.72
3/6/23 13:58,DEV_00030,629.7,149.9,12.6
2/26/23 10:35,DEV_00150,559.5,164.1,13.43
2/19/23 7:37,DEV_00056,384.3,110.7,12.84
10/22/23 11:05,DEV_00186,557.3,134.1,14.41
11/19/24 9:41,DEV_00165,470.7,169.2,11.14
1/26/24 19:03,DEV_00041,390.2,110.9,8.64
5/12/23 12:27,DEV_00198,586.7,139.2,17.66
1/21/24 14:41,DEV_00198,602.7,155,
10/25/23 23:24,DEV_00021,551.2,141.9,18.5
4/5/23 7:31,DEV_00149,400.9,121.3,11.51
4/4/24 12:27,DEV_00056,599.6,143.4,19
5/26/23 21:12,DEV_00190,536.6,140.3,11.48
11/18/24 4:34,DEV_00073,512.6,187.2,11.15
1/19/24 2:59,DEV_00186,558.9,134.1,12.4
6/22/23 21:23,DEV_00113,535.2,138,16.07
9/18/24 19:35,DEV_00113,446.4,187.7,13.28
6/27/23 9:54,DEV_00087,464.7,132,25.42
1/11/23 19:48,DEV_00149,437.8,124.9,10.61
6/19/23 17:24,DEV_00030,419.8,159,11.72
1/19/24 2:27,DEV_00113,630.8,150.8,20.23
2/11/24 19:39,DEV_00113,401.5,119,8.75
12/6/24 6:07,DEV_00157,,132.9,15.24
7/14/23 1:02,DEV_00024,652.5,161.9,17.48
2/26/24 6:02,DEV_00190,444.3,132.2,23.12
4/25/24 8:33,DEV_00041,441.1,192.6,11.69
7/16/23 5:47,DEV_00165,491.2,147.8,15.93
10/5/24 15:15,DEV_00062,588.2,168.1,13.57
8/14/23 7:03,DEV_00186,429.2,129.5,11.83
6/10/23 0:37,DEV_00190,598.2,150.2,13.39
8/23/23 16:44,DEV_00087,598.6,,12.36
9/23/24 16:26,DEV_00113,555.1,164.5,13.99
8/14/23 14:24,DEV_00041,626.9,159.1,14
5/25/23 21:36,DEV_00053,507,153.6,12.44
2/15/23 18:54,DEV_00129,372.2,113.1,8.79
4/20/24 5:21,DEV_00129,495.3,130.1,14.58
4/19/24 6:03,DEV_00106,446.9,121.6,12.01
9/14/23 18:27,DEV_00062,411,123.4,11
1/25/24 3:15,DEV_00190,537.4,134.6,17.45
3/17/24 23:44,DEV_00051,511.3,134.1,11.27
5/27/24 1:54,DEV_00150,575.3,172.8,16.41
2/17/24 5:23,DEV_00030,476.9,153.4,12.56
5/26/24 10:54,DEV_00041,528.6,175.9,13.33
9/23/23 18:36,DEV_00192,411.7,143,18.6
6/26/23 14:59,DEV_00087,,137.4,20.45
7/26/24 6:04,DEV_00165,460.8,124.8,
8/10/24 23:11,DEV_00024,602.1,180.7,12.06
10/30/24 9:42,DEV_00198,398.9,117.1,10.04
12/4/23 2:07,DEV_00051,595.1,143,12.98
6/9/24 18:11,DEV_00150,450.2,133,11.14
5/4/24 14:21,DEV_00149,581,162,12.56
7/2/24 2:36,DEV_00192,607.1,159.6,
8/10/23 22:47,DEV_00165,483.6,125.3,11.09
11/25/24 22:12,DEV_00051,534.3,140.7,11.72
6/9/24 3:49,DEV_00021,528.4,156,14.33
10/22/24 8:43,DEV_00059,424.8,194.3,12.24
6/15/24 5:04,DEV_00030,525.3,161.7,12.96
5/13/23 17:50,DEV_00051,459.2,128.1,9.71
11/30/23 2:55,DEV_00190,608.8,142,26.16
4/3/24 19:38,DEV_00186,464.1,120.9,23.09
4/20/23 18:16,DEV_00165,400.2,117.4,8.7
8/3/24 22:31,DEV_00059,494.6,132.8,18.67
6/9/24 23:56,DEV_00165,497.7,159.9,
4/1/24 22:06,DEV_00186,534.9,150.1,13.82
6/2/24 22:17,DEV_00030,487.3,166.7,16.36
8/2/24 16:01,DEV_00087,615.2,194.6,12.32
10/10/24 4:25,DEV_00190,539.5,131.1,10.85
6/25/23 10:46,DEV_00113,522.3,149.7,14.57
10/4/24 13:37,DEV_00157,577.7,141.7,12.64
11/30/23 23:30,DEV_00165,565.2,165.1,11.64
10/30/23 2:51,DEV_00062,624.8,160,19.86
12/30/24 0:56,DEV_00149,629.6,144.7,24.72
2/21/24 20:47,DEV_00198,499,128.7,13.95
7/26/23 20:37,DEV_00059,441,175,13.76
8/9/23 16:39,DEV_00024,551.3,265.2,13.08
11/29/24 8:09,DEV_00106,444,171.4,10.17
2/24/23 5:15,DEV_00024,551.1,137.2,16.71
8/4/23 23:07,DEV_00198,540.2,136.4,18.71
11/28/24 21:18,DEV_00073,510.9,141.8,15.65
9/24/24 20:03,DEV_00051,453.1,133.9,15.03
3/4/23 1:57,DEV_00051,595.9,143.5,14.37
10/3/23 20:58,DEV_00024,431.2,115.5,10.36
6/27/24 0:35,DEV_00106,624.7,146.3,13.09
4/25/24 12:22,DEV_00139,606,148,16.22
2/16/23 19:38,DEV_00059,469.5,130.4,8.87
8/27/24 20:20,DEV_00087,448.7,144.3,16.51
2/6/24 18:39,DEV_00113,416.7,129,8.92
3/20/24 4:41,DEV_00165,550.3,132.9,15.54
2/20/23 0:08,DEV_00113,578,138.5,12.46
5/18/24 13:28,DEV_00073,582.6,137.7,18.37
10/17/23 16:59,DEV_00106,526.8,136,13.62
9/2/24 10:06,DEV_00106,560.8,188.8,17.89
8/19/23 0:59,DEV_00139,583.9,144.1,13.11
8/3/24 1:58,DEV_00041,582,211.1,12.2
6/26/23 14:43,DEV_00053,592.2,148.2,12.65
12/12/23 8:17,DEV_00113,,115.2,15.15
8/18/23 14:00,DEV_00073,602.5,149.8,13.51
1/18/23 9:35,DEV_00149,491.2,137.9,9.56
6/3/24 6:50,DEV_00129,454.5,136.3,12.39
5/27/23 21:20,DEV_00106,503.2,127.9,14.33
9/2/23 15:36,DEV_00198,578.6,190.3,20.74
4/29/24 14:48,DEV_00024,656.6,153.2,24.73
9/16/23 8:53,DEV_00087,462.5,129.4,8.75
1/20/24 9:18,DEV_00192,488.3,148.4,
11/12/24 2:54,DEV_00087,605.9,150.8,13.54
4/4/24 2:30,DEV_00030,618.5,145,15.13
12/19/23 2:30,DEV_00073,568.5,140.1,12.43
5/9/24 18:35,DEV_00150,445.9,127,11.31
7/14/24 21:56,DEV_00056,502.2,127.1,
1/26/23 11:31,DEV_00053,558.4,133.9,12.05
8/2/24 17:55,DEV_00157,430.1,150.8,11.94
4/22/23 22:06,DEV_00087,507.4,142.9,12.22
9/11/24 19:50,DEV_00051,413.4,141.8,8.88
6/21/23 12:52,DEV_00192,597.6,147.4,
2/12/24 23:31,DEV_00192,500.8,127.6,11.34
1/1/24 14:52,DEV_00041,534.1,136.3,15.36
7/12/24 18:02,DEV_00192,424.6,140.7,8.75
1/19/23 15:31,DEV_00149,607.7,157.5,16.27
4/28/23 13:00,DEV_00186,587.9,146.9,14.58
1/8/24 14:09,DEV_00165,593.4,146.7,12.15
7/7/24 20:54,DEV_00021,492.6,147.7,11.96
12/8/24 22:51,DEV_00139,486.3,125.8,10.42
2/10/23 19:12,DEV_00087,382.6,121.6,
10/11/23 11:13,DEV_00062,581.1,153.1,14.05
5/6/23 23:17,DEV_00106,572.3,193.3,11
12/12/23 3:26,DEV_00149,527.7,170.7,12
7/14/23 1:43,DEV_00129,601.3,144.9,12.92
11/23/23 9:03,DEV_00150,452,128.3,15.67
6/19/23 14:51,DEV_00087,561.1,151.3,12.01
2/8/23 11:49,DEV_00059,609.4,143.8,13.49
1/23/23 11:05,DEV_00041,577.5,141.9,
6/16/23 21:29,DEV_00165,530.8,136.3,12.47
3/16/23 2:00,DEV_00030,613.3,148.7,12.03
2/16/24 6:26,DEV_00113,482.4,135.9,
3/10/24 7:57,DEV_00190,428.5,129.1,9.44
2/25/23 18:12,DEV_00192,445.4,144,10.36
6/15/23 17:12,DEV_00051,464.9,130.5,10.63
11/26/23 14:45,DEV_00073,564.3,140.4,12.27
9/26/23 0:49,DEV_00062,570.1,162.4,13.8
5/31/24 23:29,DEV_00149,558.9,148.9,15.44
5/31/23 13:12,DEV_00056,569.9,163.9,13.24
7/14/23 21:46,DEV_00021,527.6,158.9,10.76
1/22/24 13:44,DEV_00106,631.5,153,12.92
5/23/24 23:16,DEV_00024,569.7,149.4,12.61
6/9/24 21:15,DEV_00198,,158.2,13.83
12/18/23 12:14,DEV_00149,615.1,159.8,12.93
5/22/23 13:24,DEV_00113,559.7,147.2,20.22
2/13/23 9:00,DEV_00087,508,138,11.18
3/12/24 9:27,DEV_00087,499.9,189.3,16.45
4/28/24 14:19,DEV_00150,604.9,145.1,
2/25/24 7:05,DEV_00157,443.9,121.2,8.58
4/8/23 2:53,DEV_00149,610.9,174,16.44
4/16/24 3:03,DEV_00192,519.7,136.4,11.12
11/9/24 12:03,DEV_00024,589.9,,21.64
2/2/23 11:41,DEV_00024,608,157.5,12.04
4/7/23 21:40,DEV_00157,518.9,135.2,10.28
10/13/23 18:05,DEV_00192,405.3,214.2,8.96
5/21/24 21:11,DEV_00106,525,131.6,
5/6/23 4:02,DEV_00053,479.5,,11.49
3/21/24 1:45,DEV_00106,594.8,144,12.14
10/30/23 2:04,DEV_00198,607.1,182.3,14.01
4/19/23 9:27,DEV_00149,458.2,212.7,9.77
12/18/23 17:57,DEV_00165,524.4,158.3,10.08
1/27/23 10:09,DEV_00139,541.9,159.8,20.1
12/31/24 4:20,DEV_00106,541.8,161.3,16.98
7/30/23 18:12,DEV_00150,402.7,115.1,14.16
12/1/24 15:06,DEV_00165,567.4,135.2,19.2
4/5/24 12:39,DEV_00041,615.9,160.3,
8/31/24 3:28,DEV_00030,522.4,135.2,14.07
3/19/23 19:27,DEV_00030,,149.2,9.91
11/28/23 17:40,DEV_00129,503.3,148.8,12.9
11/26/23 5:25,DEV_00087,512,136.7,17.48
7/18/24 14:04,DEV_00149,610.3,142.6,17.86
7/20/23 1:26,DEV_00106,579.8,149.7,
10/11/23 11:15,DEV_00186,590.3,143.6,16.93
1/3/23 6:38,DEV_00165,464.1,142.8,9.54
12/3/23 15:15,DEV_00150,598.3,149.2,16.98
4/30/23 5:41,DEV_00198,519.8,155,14.32
9/9/24 5:32,DEV_00053,497.6,141.2,11.11
4/9/24 7:06,DEV_00053,426.1,117.2,10.8
5/18/24 5:15,DEV_00024,,128.3,17.05
10/11/23 3:25,DEV_00157,541.4,139.1,16.05
7/30/23 22:10,DEV_00056,555.9,188.4,11.42
6/10/24 16:54,DEV_00021,578,185.1,11.19
5/24/23 23:58,DEV_00021,591.2,151.9,15.63
6/12/24 19:59,DEV_00198,488.2,136,9.05
2/10/24 22:07,DEV_00165,585.1,167.1,13.93
9/22/24 12:24,DEV_00073,597.1,178.5,13.39
12/9/23 1:19,DEV_00113,575.2,186.3,12.3
5/3/23 7:11,DEV_00165,405.3,113.5,9.13
6/18/24 1:41,DEV_00051,589.1,164.3,14.34
9/12/23 21:48,DEV_00198,520.3,134.3,18.63
1/29/23 5:33,DEV_00198,455.3,134.6,12.48
1/1/24 20:50,DEV_00149,448.7,143.9,
1/25/24 22:42,DEV_00149,539.2,131.8,14.56
11/8/24 12:37,DEV_00087,614.9,146.6,
9/1/24 1:39,DEV_00041,618.7,153.6,15.78
4/23/24 23:52,DEV_00190,550.5,147.9,17.04
7/6/24 8:12,DEV_00087,439.5,118.6,14.88
1/15/24 17:59,DEV_00113,457.3,131.2,10.1
10/21/24 9:12,DEV_00056,474.6,128.6,10.91
2/28/24 5:04,DEV_00129,524.7,144.7,10.17
7/6/24 7:55,DEV_00106,408.5,115.5,10.23
12/29/23 15:54,DEV_00024,649.6,159.5,13.59
10/30/24 2:15,DEV_00041,561.5,155.2,16.05
4/1/24 22:47,DEV_00087,488.1,145.6,14.11
9/3/23 10:43,DEV_00056,549,139.4,16.16
11/7/23 4:34,DEV_00198,509.2,150.5,15.14
5/25/23 13:05,DEV_00041,558.9,145.6,15.12
11/26/24 11:46,DEV_00149,595.3,166,15.54
11/5/24 13:21,DEV_00041,579.5,145.9,12.35
2/21/24 14:05,DEV_00165,598.7,144.7,16.11
4/17/23 7:38,DEV_00087,400.3,126.5,13.53
8/14/24 11:26,DEV_00186,599,191,18.99
2/17/24 2:29,DEV_00150,644.5,147,12.92
9/17/23 16:10,DEV_00073,575.2,139.9,12.65
4/18/24 17:44,DEV_00024,472.2,145.5,14.78
4/15/23 8:15,DEV_00198,397.6,118.1,11.18
12/25/24 1:17,DEV_00186,585.6,198.8,13.31
5/18/23 16:41,DEV_00165,511.1,145.3,
12/28/24 7:16,DEV_00190,,120.9,14.68
12/20/23 20:36,DEV_00157,468,137.8,10.25
11/17/24 10:34,DEV_00041,518.8,137.3,11.72
11/8/24 12:24,DEV_00056,569.4,213,16.23
5/5/23 0:17,DEV_00165,564.3,137,12.45
5/25/24 3:58,DEV_00024,566.8,150.4,11.07
10/31/23 3:07,DEV_00059,527.8,133.2,19.43
2/12/24 2:43,DEV_00165,611.2,143.1,12.21
9/2/23 7:55,DEV_00062,406.8,134,9.5
3/15/23 22:20,DEV_00150,555.6,157,21.19
6/6/24 23:16,DEV_00190,515.4,128.6,12.31
8/8/23 7:44,DEV_00059,444.5,156.4,18.74
6/25/23 22:44,DEV_00021,516.1,140.9,22.7
3/27/23 8:30,DEV_00062,406,115.2,9.37
3/20/23 13:50,DEV_00059,,185.9,14.04
5/16/24 4:25,DEV_00041,551.4,163.1,13.98
8/26/24 16:01,DEV_00192,,157.5,12.73
8/25/24 17:20,DEV_00129,514,143.4,9.58
3/7/24 8:38,DEV_00062,452.3,127,9.5
2/25/24 7:28,DEV_00053,434.8,120,8.95
4/13/24 4:01,DEV_00129,518.9,139.8,12.49
12/30/24 7:12,DEV_00051,447.5,125.1,11.59
9/20/24 0:47,DEV_00149,,155.7,17.87
12/20/24 1:20,DEV_00041,605,163.7,14.74
8/3/23 8:43,DEV_00041,440.2,158.5,11.23
6/10/23 3:48,DEV_00030,564.1,146.3,16.91
1/7/23 5:23,DEV_00041,546,176.4,17.62
8/9/23 17:56,DEV_00087,454.2,124,9.82
9/24/24 12:16,DEV_00087,602.4,169.4,13.33
5/12/24 19:43,DEV_00198,430.5,138.7,10.35
3/19/23 7:15,DEV_00059,414.5,122.5,16.51
7/13/24 15:15,DEV_00041,568.7,135.9,12.9
8/7/23 21:46,DEV_00059,480.3,157.5,14.15
7/10/24 17:50,DEV_00087,482.6,158.8,16.27
5/28/24 0:01,DEV_00129,581.2,154.1,12.87
3/27/24 19:50,DEV_00190,403.4,137.1,
10/4/23 9:01,DEV_00150,493.9,136.8,9.96
5/5/23 6:26,DEV_00030,477.5,127.2,9.46
11/6/24 19:41,DEV_00129,427.2,117.8,12.4
5/5/24 12:24,DEV_00190,,162.6,16.19
1/19/24 9:45,DEV_00139,508.1,170.7,9.73
8/28/24 7:16,DEV_00113,443.3,120.1,8.5
11/12/24 6:41,DEV_00186,459,133.9,19.64
6/21/24 0:37,DEV_00190,593.1,186.2,14.09
5/25/24 19:23,DEV_00056,432.9,117.8,10.08
4/10/23 18:04,DEV_00073,428.8,137.3,17.15
6/5/23 4:57,DEV_00150,485.9,140,17.89
12/4/24 4:33,DEV_00190,587,174.4,10.79
9/27/24 0:56,DEV_00059,615.9,191.3,12.59
1/8/24 0:39,DEV_00157,606.3,141.5,
9/6/23 18:09,DEV_00186,386.1,124.1,
11/13/24 23:34,DEV_00051,556.4,161.1,11.56
7/11/24 14:53,DEV_00087,576.6,141.6,24.13
9/13/23 12:08,DEV_00149,577.6,189.1,15.53
1/27/24 19:23,DEV_00030,429.1,127.8,18.16
12/31/23 9:46,DEV_00149,499.8,193.8,12.88
2/5/23 9:43,DEV_00113,501.4,257.5,11.87
12/4/23 22:09,DEV_00059,,145.7,12.57
7/17/23 15:42,DEV_00157,631.4,152.6,13.2
5/3/24 16:54,DEV_00157,551.4,229.3,11.85
10/3/24 22:41,DEV_00149,488.7,143,11.09
9/6/24 14:43,DEV_00021,593.3,158.1,18.91
2/25/23 12:35,DEV_00113,613.1,153.8,25.16
1/28/23 1:03,DEV_00106,579.3,139.9,13.25
1/24/24 3:46,DEV_00024,520.7,139.5,11.22
7/14/24 2:42,DEV_00087,603.8,166.9,13.88
2/1/24 19:02,DEV_00113,424.3,149.1,10.45
2/25/23 8:31,DEV_00186,410.8,117.4,19.9
7/16/23 6:46,DEV_00087,476,128.7,11.39
10/8/23 13:16,DEV_00150,569.7,156.1,12.07
3/27/23 16:20,DEV_00062,575.3,185.8,16.69
10/23/23 19:18,DEV_00192,419.3,120.1,10.85
9/29/23 5:31,DEV_00150,457.4,138.2,10.73
7/3/24 5:38,DEV_00165,509.8,151.8,11.28
9/14/24 17:30,DEV_00051,497.2,147.2,9.44
4/29/23 1:45,DEV_00198,603.6,145.8,14
9/7/23 22:26,DEV_00041,486.3,165.4,21.65
7/18/23 22:22,DEV_00059,523.6,129,12.71
4/23/23 13:15,DEV_00113,600,144.5,12.42
5/4/23 12:47,DEV_00024,597.9,158.6,12.42
1/7/23 22:54,DEV_00073,494.2,127.4,17.12
10/31/23 16:26,DEV_00087,545,158.1,11.16
10/10/24 2:10,DEV_00149,636.7,150.9,14.27
1/23/24 5:03,DEV_00062,,135.2,11.1
4/19/23 19:36,DEV_00059,436.2,122.1,12.12
1/26/24 0:35,DEV_00150,614.9,222.2,14.97
3/23/23 11:50,DEV_00186,616,153.6,12.1
4/7/23 16:47,DEV_00087,563.7,139.3,11.87
4/18/23 19:56,DEV_00051,398,109.8,9.54
12/31/23 4:44,DEV_00150,503.8,156.4,
11/25/24 9:36,DEV_00113,469,156.9,9.85
10/10/23 13:29,DEV_00053,605.3,169.4,15.97
8/7/23 13:01,DEV_00150,602.5,158.4,18.18
9/10/23 20:26,DEV_00087,473.4,175.5,
12/16/24 4:28,DEV_00024,519,138,15.43
7/9/24 13:53,DEV_00106,577.1,136.8,16.25
2/5/24 7:38,DEV_00113,465.3,179.7,9.26
3/9/24 14:17,DEV_00139,612.5,144.1,12.32
7/27/24 16:57,DEV_00062,552.5,145.6,13.86
7/21/24 14:10,DEV_00190,570.2,143.9,13.86
1/8/23 11:51,DEV_00157,630.7,144.9,14.83
12/22/24 16:09,DEV_00157,527.9,148.7,11.4
7/7/24 22:05,DEV_00053,525.8,129.6,
4/25/24 1:14,DEV_00129,589.9,152.9,
7/19/24 6:12,DEV_00157,513.8,219.8,12.79
3/20/23 21:02,DEV_00190,529.5,158,10.67
5/17/23 12:10,DEV_00041,612,164.7,15.48
12/28/23 18:00,DEV_00053,411.6,127.9,16.22
9/22/23 15:27,DEV_00106,,155.6,17.53
3/7/23 15:08,DEV_00021,643.8,162.6,20.25
8/18/23 2:56,DEV_00192,572.6,224.5,13.86
7/7/24 12:32,DEV_00190,615.7,154.1,18.25
5/15/23 9:58,DEV_00139,415.7,169.4,17.31
2/20/23 20:13,DEV_00157,459.8,135,10.51
9/9/23 11:04,DEV_00041,630.8,164.3,20.13
7/23/24 22:49,DEV_00157,444.6,139.8,17.83
9/26/23 13:20,DEV_00186,651.6,169,20.05
8/11/23 0:13,DEV_00190,574,165.8,13.96
1/29/24 16:40,DEV_00024,584.9,164.6,14.58
9/27/23 9:20,DEV_00190,455.8,121.5,11.92
3/18/23 1:54,DEV_00053,602.7,144,18.46
12/9/23 3:05,DEV_00021,550.9,152.6,11.04
1/5/23 2:31,DEV_00087,608.8,142.8,16.28
11/24/23 22:46,DEV_00139,502.8,147.1,
11/18/23 14:37,DEV_00149,660,200.2,15.02
4/21/24 8:36,DEV_00053,447.4,126.6,10.9
11/22/23 10:34,DEV_00024,560.3,175.1,13.77
1/11/23 7:12,DEV_00041,412.8,158.1,13.31
4/25/24 12:07,DEV_00192,595.7,153,
11/3/23 19:06,DEV_00186,421.9,130.9,13.58
3/19/24 14:30,DEV_00113,609.6,168.1,14.05
10/29/23 4:15,DEV_00129,525.6,161.8,15.22
12/15/24 18:38,DEV_00113,412.1,151,
3/2/24 10:02,DEV_00059,576.9,160.9,12.69
5/4/24 15:35,DEV_00062,607.1,160.8,
12/3/24 6:56,DEV_00129,484.8,123.6,18.28
9/26/24 19:56,DEV_00073,442.7,149,10.6
1/21/23 8:09,DEV_00186,392.1,114.6,9.35
12/15/24 20:32,DEV_00113,418.3,147,13.5
9/17/23 18:09,DEV_00053,433.1,133.9,9.52
7/23/24 3:45,DEV_00149,549.9,171.2,11.47
11/29/24 18:29,DEV_00106,357.9,111.5,9.62
1/22/24 9:37,DEV_00165,472.3,135.8,15.99
1/4/24 12:31,DEV_00030,610.8,145.4,12.56
10/1/24 23:26,DEV_00186,529.1,164.5,15.76
2/3/23 0:09,DEV_00041,633.2,155.1,
3/27/24 15:56,DEV_00190,596,139.4,13.95
8/18/24 3:27,DEV_00053,596.3,162.2,13.35
8/17/23 16:06,DEV_00041,562.3,226.6,12.66
7/9/23 8:16,DEV_00041,364.6,167.1,
11/30/23 9:31,DEV_00041,456,119,13.49
3/15/24 11:53,DEV_00087,618.6,150.7,16.02
6/6/23 23:05,DEV_00198,517.2,146.7,17.89
9/16/24 2:48,DEV_00150,615.8,161.1,16.44
11/8/23 10:50,DEV_00139,594.9,,11.9
8/2/24 15:45,DEV_00051,569.8,157.3,16.31
10/17/23 10:54,DEV_00198,541.9,156.5,13.04
11/11/23 15:08,DEV_00021,640.2,210.7,13.25
