2024-01-19,DEV_00007,7.88
2024-01-06,DEV_00051,15.82
2024-01-18,DEV_00054,32.15
2024-01-14,DEV_00160,34.51
2024-01-16,DEV_00178,11.5
2024-01-14,DEV_00085,18.11
2024-01-02,DEV_00148,65.09
2024-01-21,DEV_00012,30.76
2024-01-12,DEV_00182,19.6
2024-01-22,DEV_00038,9.49
2024-01-23,DEV_00160,41.28
2024-01-18,DEV_00187,5.36
2024-01-08,DEV_00184,11.74
2024-01-09,DEV_00076,8.77
2024-01-25,DEV_00045,10.24
2024-01-09,DEV_00072,13.23
2024-01-14,DEV_00011,29.55
2024-01-19,DEV_00116,114.9
2024-01-27,DEV_00190,7.06
2024-01-10,DEV_00028,13.49
2024-01-13,DEV_00082,67.54
2024-01-29,DEV_00061,20.68
2024-01-11,DEV_00115,14.73
2024-01-13,DEV_00194,15.98
2024-01-30,DEV_00146,31.54
2024-01-13,DEV_00094,3.45
2024-01-02,DEV_00046,15.28
2024-01-13,DEV_00154,14.87
2024-01-21,DEV_00128,12.48
2024-01-03,DEV_00021,24.29
2024-01-11,DEV_00177,11.71
2024-01-10,DEV_00115,32.68
2024-01-15,DEV_00036,14.03
2024-01-21,DEV_00070,23.08
2024-01-22,DEV_00162,16.73
2024-01-20,DEV_00109,66.34
2024-01-23,DEV_00007,35.6
2024-01-12,DEV_00077,26.69
2024-01-04,DEV_00152,16.24
2024-01-11,DEV_00188,13.44
2024-01-14,DEV_00153,20.13
2024-01-10,DEV_00067,21.21
2024-01-16,DEV_00163,8.44
2024-01-27,DEV_00098,24.13
2024-01-09,DEV_00090,32.08
2024-01-08,DEV_00113,25.17
2024-01-10,DEV_00044,54
2024-01-14,DEV_00158,10.93
2024-01-31,DEV_00090,15.88
2024-01-13,DEV_00110,16.61
2024-01-20,DEV_00193,5.79
2024-01-27,DEV_00030,8.03
2024-01-12,DEV_00062,20.87
2024-01-30,DEV_00106,27.76
2024-01-14,DEV_00153,17.29
2024-01-31,DEV_00083,13
2024-01-22,DEV_00057,7.71
2024-01-31,DEV_00156,18.56
2024-01-30,DEV_00081,9.06
2024-01-26,DEV_00052,20.19
2024-01-31,DEV_00044,20.66
2024-01-07,DEV_00138,8.35
2024-01-11,DEV_00107,11.7
2024-01-12,DEV_00165,21.52
2024-01-22,DEV_00159,5.9
2024-01-08,DEV_00057,18.55
2024-01-27,DEV_00134,14.13
2024-01-30,DEV_00193,17.43
2024-01-23,DEV_00025,21.19
2024-01-08,DEV_00069,7.19
2024-01-21,DEV_00100,9.02
2024-01-14,DEV_00027,17.59
2024-01-09,DEV_00122,40.98
2024-01-29,DEV_00123,9.17
2024-01-22,DEV_00019,10.53
2024-01-19,DEV_00162,13.77
2024-01-24,DEV_00114,20.67
2024-01-15,DEV_00123,9.48
2024-01-02,DEV_00011,14.46
2024-01-28,DEV_00142,12.18
2024-01-21,DEV_00005,44.5
2024-01-11,DEV_00040,19.79
2024-01-01,DEV_00100,94.06
2024-01-31,DEV_00061,5.45
2024-01-29,DEV_00004,24.37
2024-01-04,DEV_00102,125.76
2024-01-26,DEV_00196,8.88
2024-01-24,DEV_00081,13.86
2024-01-21,DEV_00169,14.35
2024-01-22,DEV_00022,5.94
2024-01-14,DEV_00142,17.84
2024-01-19,DEV_00137,10.4
2024-01-17,DEV_00081,17.66
2024-01-08,DEV_00200,10.81
2024-01-21,DEV_00124,23.43
2024-01-20,DEV_00156,11.12
2024-01-28,DEV_00169,22.63
2024-01-31,DEV_00001,10.43
2024-01-27,DEV_00048,68.49
2024-01-26,DEV_00148,25.18
2024-01-07,DEV_00186,9.83
2024-01-22,DEV_00149,28.36
2024-01-01,DEV_00199,14.94
2024-01-03,DEV_00137,16.1
2024-01-25,DEV_00139,20.19
2024-01-29,DEV_00098,30.92
2024-01-09,DEV_00126,5.25
2024-01-05,DEV_00075,18.81
2024-01-15,DEV_00011,17.21
2024-01-13,DEV_00057,12.87
2024-01-05,DEV_00054,18.56
2024-01-31,DEV_00170,84.84
2024-01-09,DEV_00132,11.48
2024-01-06,DEV_00024,13.19
2024-01-31,DEV_00171,16.02
2024-01-15,DEV_00199,14.43
2024-01-26,DEV_00086,7.23
2024-01-05,DEV_00171,19.17
2024-01-19,DEV_00015,64.58
2024-01-04,DEV_00143,6.57
2024-01-12,DEV_00089,17.12
2024-01-10,DEV_00065,30.11
2024-01-08,DEV_00034,15.71
2024-01-06,DEV_00014,8.33
2024-01-11,DEV_00151,21.59
2024-01-06,DEV_00002,9.31
2024-01-18,DEV_00125,7.43
2024-01-08,DEV_00084,19.89
2024-01-12,DEV_00140,25.51
2024-01-27,DEV_00079,81.98
2024-01-01,DEV_00117,17.78
2024-01-13,DEV_00046,4.18
2024-01-07,DEV_00054,11.16
2024-01-15,DEV_00004,176.71
2024-01-07,DEV_00001,15.78
2024-01-02,DEV_00197,18.07
2024-01-18,DEV_00117,5.48
2024-01-20,DEV_00091,30.6
2024-01-09,DEV_00062,14.62
2024-01-24,DEV_00090,16.19
2024-01-25,DEV_00014,22.24
2024-01-20,DEV_00030,15.58
2024-01-27,DEV_00035,11.25
2024-01-08,DEV_00041,114.91
2024-01-25,DEV_00080,144.72
2024-01-19,DEV_00045,35.93
2024-01-11,DEV_00003,66.05
2024-01-19,DEV_00028,12.19
2024-01-17,DEV_00096,16.58
2024-01-25,DEV_00174,22.7
2024-01-17,DEV_00199,19.41
2024-01-13,DEV_00074,15.4
2024-01-01,DEV_00117,18.11
2024-01-24,DEV_00030,20.2
2024-01-21,DEV_00077,25.91
2024-01-07,DEV_00142,54.54
2024-01-16,DEV_00176,5.14
2024-01-10,DEV_00019,79.78
2024-01-12,DEV_00120,36.43
2024-01-20,DEV_00158,23.74
2024-01-10,DEV_00080,42.76
2024-01-13,DEV_00054,21.08
2024-01-25,DEV_00036,41.22
2024-01-30,DEV_00196,8.78
2024-01-23,DEV_00197,17.14
2024-01-04,DEV_00031,20.54
2024-01-10,DEV_00135,22.85
2024-01-21,DEV_00031,26.73
2024-01-10,DEV_00022,50.59
2024-01-30,DEV_00118,31.86
2024-01-26,DEV_00013,28.47
2024-01-11,DEV_00078,7.03
2024-01-15,DEV_00145,24.55
2024-01-01,DEV_00036,22.52
2024-01-07,DEV_00170,19.04
2024-01-23,DEV_00033,8.6
2024-01-13,DEV_00150,7.72
2024-01-08,DEV_00090,15.87
2024-01-17,DEV_00068,131.37
2024-01-10,DEV_00162,22.2
2024-01-22,DEV_00168,20.06
2024-01-28,DEV_00036,9.22
2024-01-18,DEV_00152,9.34
2024-01-05,DEV_00074,9.05
2024-01-29,DEV_00036,36.87
2024-01-21,DEV_00178,14.05
2024-01-29,DEV_00014,41.28
2024-01-26,DEV_00017,15.95
2024-01-02,DEV_00121,60.91
2024-01-02,DEV_00028,21.17
2024-01-16,DEV_00141,7
2024-01-10,DEV_00071,12.44
2024-01-03,DEV_00081,11.82
2024-01-21,DEV_00191,21.5
2024-01-04,DEV_00080,7.32
2024-01-18,DEV_00152,5.56
2024-01-09,DEV_00049,17.89
2024-01-19,DEV_00189,3.85
2024-01-19,DEV_00176,23.64
2024-01-13,DEV_00133,19.3
2024-01-20,DEV_00049,17.16
2024-01-29,DEV_00199,5.89
2024-01-16,DEV_00147,6.1
2024-01-14,DEV_00156,51.44
2024-01-31,DEV_00075,26.73
2024-01-06,DEV_00119,23.06
2024-01-14,DEV_00028,20.23
2024-01-12,DEV_00026,1
2024-01-13,DEV_00060,15.72
2024-01-10,DEV_00106,21.31
2024-01-07,DEV_00070,9.03
2024-01-10,DEV_00108,11.48
2024-01-27,DEV_00173,15.19
2024-01-27,DEV_00150,31.73
2024-01-08,DEV_00071,30.3
2024-01-20,DEV_00047,11.84
2024-01-06,DEV_00177,98.7
2024-01-23,DEV_00115,25.49
2024-01-26,DEV_00054,19.08
2024-01-07,DEV_00084,7.91
2024-01-05,DEV_00180,8.74
2024-01-10,DEV_00077,19.25
2024-01-23,DEV_00011,44.37
2024-01-26,DEV_00013,46.05
2024-01-18,DEV_00072,25.62
2024-01-09,DEV_00068,12.3
2024-01-12,DEV_00020,68.17
2024-01-04,DEV_00063,34.49
2024-01-25,DEV_00138,24.26
2024-01-11,DEV_00025,23.05
2024-01-29,DEV_00093,19.56
2024-01-07,DEV_00160,14.42
2024-01-21,DEV_00019,96.74
2024-01-14,DEV_00092,7.63
2024-01-19,DEV_00019,13.24
2024-01-10,DEV_00189,21.31
2024-01-11,DEV_00018,34.23
2024-01-19,DEV_00027,11.34
2024-01-05,DEV_00092,5.91
2024-01-21,DEV_00036,14.46
2024-01-03,DEV_00041,38.12
2024-01-03,DEV_00189,4.44
2024-01-17,DEV_00100,14.02
2024-01-19,DEV_00019,17.28
2024-01-23,DEV_00196,24.31
2024-01-03,DEV_00167,33.15
2024-01-25,DEV_00172,21.76
2024-01-01,DEV_00184,2.8
2024-01-03,DEV_00039,33.42
2024-01-27,DEV_00179,2.4
2024-01-30,DEV_00012,9.29
2024-01-29,DEV_00066,26.48
2024-01-17,DEV_00099,30.34
2024-01-01,DEV_00089,21.02
2024-01-26,DEV_00174,11.49
2024-01-21,DEV_00150,11.79
2024-01-30,DEV_00151,3.37
2024-01-22,DEV_00062,29.06
2024-01-23,DEV_00043,12.03
2024-01-06,DEV_00176,57.49
2024-01-13,DEV_00134,6.48
2024-01-29,DEV_00049,12.17
2024-01-25,DEV_00129,19.93
2024-01-10,DEV_00168,26.35
2024-01-04,DEV_00120,4.28
2024-01-01,DEV_00003,14.61
2024-01-22,DEV_00106,13.88
2024-01-26,DEV_00022,9.12
2024-01-09,DEV_00022,32.29
2024-01-10,DEV_00142,22.95
2024-01-24,DEV_00148,5.68
2024-01-01,DEV_00102,24.28
2024-01-09,DEV_00125,5.99
2024-01-14,DEV_00119,9.67
2024-01-27,DEV_00195,13.91
2024-01-27,DEV_00075,26.73
2024-01-30,DEV_00045,34.42
2024-01-12,DEV_00099,112.39
2024-01-01,DEV_00006,8.33
2024-01-31,DEV_00156,108.63
2024-01-28,DEV_00159,28.1
2024-01-13,DEV_00049,7.57
2024-01-24,DEV_00180,6.48
2024-01-23,DEV_00017,40.63
2024-01-14,DEV_00048,19.92
2024-01-02,DEV_00171,11.51
2024-01-30,DEV_00120,37.61
2024-01-08,DEV_00093,17.81
2024-01-03,DEV_00132,26.18
2024-01-26,DEV_00134,14.19
2024-01-28,DEV_00009,3.11
2024-01-18,DEV_00152,41.24
2024-01-09,DEV_00147,9.87
2024-01-12,DEV_00160,4.66
2024-01-03,DEV_00084,9.97
2024-01-19,DEV_00084,7.54
2024-01-19,DEV_00176,60.11
2024-01-28,DEV_00114,56.33
2024-01-19,DEV_00156,10.04
2024-01-28,DEV_00132,17.18
2024-01-28,DEV_00188,10.96
2024-01-20,DEV_00043,21.29
2024-01-14,DEV_00060,44.29
2024-01-04,DEV_00048,20.74
2024-01-03,DEV_00021,19.98
2024-01-21,DEV_00056,15.61
2024-01-28,DEV_00062,10.79
2024-01-19,DEV_00192,9.89
2024-01-19,DEV_00161,66.64
2024-01-19,DEV_00071,44.32
2024-01-05,DEV_00073,4.4
2024-01-31,DEV_00008,23.74
2024-01-22,DEV_00079,15.76
2024-01-18,DEV_00079,29.01
2024-01-08,DEV_00058,6.92
2024-01-22,DEV_00008,47.54
2024-01-10,DEV_00031,75.38
2024-01-30,DEV_00112,12.41
2024-01-20,DEV_00006,11.26
2024-01-11,DEV_00167,10.19
2024-01-28,DEV_00131,17.08
2024-01-23,DEV_00184,51.6
2024-01-29,DEV_00081,15.29
2024-01-12,DEV_00141,11.71
2024-01-13,DEV_00152,6.02
2024-01-24,DEV_00081,16.78
2024-01-31,DEV_00130,27.82
2024-01-04,DEV_00200,25.86
2024-01-08,DEV_00114,9.82
2024-01-20,DEV_00113,10.23
2024-01-14,DEV_00096,32.78
2024-01-19,DEV_00162,57.84
2024-01-13,DEV_00156,23.15
2024-01-13,DEV_00027,73.23
2024-01-04,DEV_00010,32.48
2024-01-23,DEV_00053,28.41
2024-01-12,DEV_00053,11.63
2024-01-01,DEV_00047,67.98
2024-01-26,DEV_00046,37.05
2024-01-09,DEV_00129,33.61
2024-01-13,DEV_00039,64.62
2024-01-28,DEV_00139,66.26
2024-01-07,DEV_00112,18.26
2024-01-10,DEV_00165,26.22
2024-01-28,DEV_00087,22.5
2024-01-12,DEV_00034,32.07
2024-01-02,DEV_00143,43.94
2024-01-06,DEV_00115,57.42
2024-01-03,DEV_00011,28.68
2024-01-27,DEV_00065,94.66
2024-01-17,DEV_00123,20.27
2024-01-13,DEV_00096,6.33
2024-01-13,DEV_00170,10.04
2024-01-31,DEV_00169,16.96
2024-01-27,DEV_00180,20.43
2024-01-23,DEV_00070,56.32
2024-01-15,DEV_00192,38.71
2024-01-04,DEV_00148,94.99
2024-01-29,DEV_00169,15.72
2024-01-14,DEV_00102,12.17
2024-01-07,DEV_00122,20.28
2024-01-24,DEV_00078,20.66
2024-01-30,DEV_00025,12.52
2024-01-28,DEV_00102,17.74
2024-01-02,DEV_00135,11.86
2024-01-03,DEV_00083,10.91
2024-01-21,DEV_00136,10.41
2024-01-03,DEV_00145,36.47
2024-01-12,DEV_00036,6.54
2024-01-02,DEV_00189,13.83
2024-01-25,DEV_00173,27.71
2024-01-11,DEV_00037,29.98
2024-01-25,DEV_00016,17.9
2024-01-12,DEV_00115,5.4
2024-01-22,DEV_00156,43.1
2024-01-05,DEV_00083,10.67
2024-01-13,DEV_00182,31.47
2024-01-19,DEV_00137,32.39
2024-01-08,DEV_00184,18.33
2024-01-23,DEV_00115,5.54
2024-01-21,DEV_00177,57.09
2024-01-05,DEV_00168,29.73
2024-01-19,DEV_00067,24.89
2024-01-07,DEV_00120,18.68
2024-01-30,DEV_00069,65.82
2024-01-21,DEV_00038,36.66
2024-01-15,DEV_00074,22.71
2024-01-30,DEV_00154,23.49
2024-01-16,DEV_00139,50.12
2024-01-24,DEV_00017,17.88
2024-01-31,DEV_00075,15.43
2024-01-29,DEV_00049,73.69
2024-01-20,DEV_00168,12.55
2024-01-23,DEV_00073,29.03
2024-01-15,DEV_00123,15.37
2024-01-10,DEV_00098,14.58
2024-01-19,DEV_00114,55.92
2024-01-26,DEV_00129,19.21
2024-01-30,DEV_00173,21.56
2024-01-17,DEV_00162,26.38
2024-01-07,DEV_00151,50.57
2024-01-20,DEV_00017,38.1
2024-01-29,DEV_00024,13.59
2024-01-12,DEV_00128,4.99
2024-01-21,DEV_00095,20.34
2024-01-09,DEV_00158,21.04
2024-01-22,DEV_00149,51.73
2024-01-31,DEV_00066,7.51
2024-01-19,DEV_00138,9.95
2024-01-23,DEV_00155,7.19
2024-01-13,DEV_00064,26.62
2024-01-20,DEV_00066,38.63
2024-01-11,DEV_00050,32.82
2024-01-01,DEV_00089,36.51
2024-01-16,DEV_00179,22.56
2024-01-07,DEV_00084,49.41
2024-01-31,DEV_00126,8.22
2024-01-01,DEV_00042,33.43
2024-01-18,DEV_00040,38.16
2024-01-27,DEV_00131,22.96
2024-01-31,DEV_00200,10.25
2024-01-11,DEV_00012,9.68
2024-01-12,DEV_00083,11.22
2024-01-03,DEV_00170,37.5
2024-01-14,DEV_00022,22.44
2024-01-13,DEV_00048,109.74
2024-01-14,DEV_00082,28.76
2024-01-05,DEV_00014,64.41
2024-01-09,DEV_00044,23.9
2024-01-18,DEV_00098,23.79
2024-01-09,DEV_00100,31.2
2024-01-23,DEV_00067,39.3
2024-01-23,DEV_00127,27.16
2024-01-30,DEV_00140,49.58
2024-01-30,DEV_00174,16.26
2024-01-09,DEV_00010,10.74
2024-01-08,DEV_00113,8.37
2024-01-04,DEV_00038,21.42
2024-01-22,DEV_00056,15.01
2024-01-02,DEV_00055,7.56
2024-01-29,DEV_00152,19.34
2024-01-31,DEV_00027,46.07
2024-01-04,DEV_00128,18.69
2024-01-26,DEV_00172,32.01
2024-01-13,DEV_00058,26.45
2024-01-22,DEV_00101,15.87
2024-01-24,DEV_00121,26.99
2024-01-20,DEV_00179,51.22
2024-01-29,DEV_00184,16.13
2024-01-01,DEV_00160,40.9
2024-01-20,DEV_00054,17.73
2024-01-31,DEV_00123,33.56
2024-01-06,DEV_00140,10.9
2024-01-25,DEV_00123,32.22
2024-01-31,DEV_00070,25.97
2024-01-27,DEV_00152,50.5
2024-01-24,DEV_00176,13.09
2024-01-22,DEV_00165,94.72
2024-01-25,DEV_00174,12.41
2024-01-29,DEV_00090,10.3
2024-01-27,DEV_00145,15.06
2024-01-25,DEV_00063,9.75
2024-01-03,DEV_00024,12.27
2024-01-01,DEV_00140,15.32
2024-01-30,DEV_00026,15.88
2024-01-09,DEV_00004,33.34
2024-01-05,DEV_00103,57.44
2024-01-22,DEV_00140,11.1
2024-01-22,DEV_00196,18.58
2024-01-18,DEV_00001,6.88
2024-01-08,DEV_00020,13.13
2024-01-21,DEV_00036,6.5
2024-01-12,DEV_00001,14.58
2024-01-26,DEV_00061,9.44
2024-01-02,DEV_00165,18.32
2024-01-29,DEV_00013,38.18
2024-01-23,DEV_00187,34.62
2024-01-21,DEV_00114,31.74
2024-01-01,DEV_00016,12.65
2024-01-04,DEV_00104,31.36
2024-01-10,DEV_00086,10.82
2024-01-14,DEV_00185,10.61
2024-01-31,DEV_00051,11.74
2024-01-27,DEV_00122,37.9
2024-01-26,DEV_00055,11.02
2024-01-22,DEV_00149,15.2
2024-01-21,DEV_00134,21.47
2024-01-06,DEV_00085,3.57
2024-01-13,DEV_00052,38.64
2024-01-10,DEV_00107,34.37
2024-01-20,DEV_00113,22.1
2024-01-25,DEV_00054,7.98
2024-01-13,DEV_00137,22.49
2024-01-11,DEV_00028,66.69
2024-01-18,DEV_00190,17.11
2024-01-15,DEV_00037,40.6
2024-01-30,DEV_00070,6.32
2024-01-28,DEV_00064,4.94
2024-01-16,DEV_00066,62.95
2024-01-21,DEV_00106,13.07
2024-01-10,DEV_00192,17.89
2024-01-03,DEV_00079,2.15
2024-01-22,DEV_00131,59.51
2024-01-12,DEV_00169,29.57
2024-01-07,DEV_00058,19.65
2024-01-08,DEV_00124,8.73
2024-01-31,DEV_00164,43.82
2024-01-18,DEV_00129,4.75
2024-01-07,DEV_00184,22.47
2024-01-24,DEV_00134,13.75
2024-01-01,DEV_00163,36.49
2024-01-27,DEV_00013,10.24
2024-01-06,DEV_00088,7.47
2024-01-21,DEV_00094,2.1
2024-01-07,DEV_00174,58.56
2024-01-03,DEV_00084,19.43
2024-01-30,DEV_00002,10.73
2024-01-05,DEV_00032,21.61
2024-01-21,DEV_00057,87.77
2024-01-13,DEV_00122,38.26
2024-01-24,DEV_00156,28.81
2024-01-09,DEV_00173,7.35
2024-01-04,DEV_00195,16.66
2024-01-24,DEV_00174,10.39
2024-01-17,DEV_00009,35.2
2024-01-10,DEV_00014,8.84
2024-01-12,DEV_00190,17.25
2024-01-01,DEV_00077,13.21
2024-01-18,DEV_00014,5.96
2024-01-23,DEV_00162,23.7
2024-01-27,DEV_00055,26.29
2024-01-23,DEV_00194,114.42
2024-01-04,DEV_00014,40.08
2024-01-02,DEV_00195,12.96
2024-01-20,DEV_00101,11.06
2024-01-01,DEV_00184,9.74
2024-01-05,DEV_00086,18.83
2024-01-06,DEV_00049,8.36
2024-01-05,DEV_00057,29.65
2024-01-27,DEV_00113,27.84
2024-01-15,DEV_00096,9.77
2024-01-28,DEV_00161,37.72
2024-01-07,DEV_00129,10.73
2024-01-05,DEV_00091,104.8
2024-01-27,DEV_00114,20.76
2024-01-03,DEV_00165,148.15
2024-01-22,DEV_00096,26.95
2024-01-19,DEV_00046,9.78
2024-01-29,DEV_00161,6.79
2024-01-22,DEV_00072,24.51
2024-01-21,DEV_00167,10.82
2024-01-25,DEV_00183,91.33
2024-01-10,DEV_00144,3.67
2024-01-16,DEV_00097,11.28
2024-01-23,DEV_00139,44.03
2024-01-29,DEV_00099,6.34
2024-01-08,DEV_00096,9.44
2024-01-19,DEV_00060,40.32
2024-01-22,DEV_00020,14.16
2024-01-03,DEV_00102,8.29
2024-01-09,DEV_00067,8
2024-01-10,DEV_00192,35.15
2024-01-02,DEV_00161,26.61
2024-01-10,DEV_00018,19.79
2024-01-23,DEV_00111,8.8
2024-01-06,DEV_00159,4.92
2024-01-02,DEV_00154,10.19
2024-01-05,DEV_00133,80.03
2024-01-04,DEV_00198,22.76
2024-01-06,DEV_00194,65.25
2024-01-25,DEV_00142,18.91
2024-01-25,DEV_00052,3.8
2024-01-17,DEV_00034,21.83
2024-01-11,DEV_00045,5.54
2024-01-19,DEV_00014,20
2024-01-23,DEV_00067,13.52
2024-01-30,DEV_00049,7.79
2024-01-31,DEV_00003,27.08
2024-01-16,DEV_00166,14.98
2024-01-14,DEV_00194,18.06
2024-01-23,DEV_00124,1.58
2024-01-16,DEV_00001,8.49
2024-01-20,DEV_00093,30.72
2024-01-24,DEV_00129,10.43
2024-01-22,DEV_00195,33.46
