2024-01-13,DEV_00014,23.13
2024-01-20,DEV_00004,17.25
2024-01-11,DEV_00007,13.03
2024-01-10,DEV_00075,7.68
2024-01-18,DEV_00178,13.48
2024-01-30,DEV_00054,181.88
2024-01-18,DEV_00032,20.4
2024-01-14,DEV_00139,4.65
2024-01-15,DEV_00070,73.44
2024-01-05,DEV_00196,34.89
2024-01-19,DEV_00034,42.98
2024-01-21,DEV_00169,18.96
2024-01-20,DEV_00149,9.21
2024-01-06,DEV_00080,24.97
2024-01-17,DEV_00049,24
2024-01-03,DEV_00023,11.41
2024-01-07,DEV_00079,3.72
2024-01-12,DEV_00178,25.98
2024-01-15,DEV_00028,11.99
2024-01-16,DEV_00038,18.58
2024-01-25,DEV_00055,29.19
2024-01-08,DEV_00169,27.38
2024-01-30,DEV_00150,6.16
2024-01-24,DEV_00142,24.46
2024-01-19,DEV_00045,28.31
2024-01-27,DEV_00080,17.05
2024-01-17,DEV_00192,13.95
2024-01-05,DEV_00084,59.21
2024-01-09,DEV_00068,57.78
2024-01-15,DEV_00101,7.22
2024-01-30,DEV_00178,9.63
2024-01-09,DEV_00073,17.63
2024-01-28,DEV_00032,25.79
2024-01-27,DEV_00153,6.17
2024-01-07,DEV_00084,17.47
2024-01-25,DEV_00139,9.24
2024-01-24,DEV_00152,74.95
2024-01-09,DEV_00115,9.36
2024-01-01,DEV_00104,21.84
2024-01-12,DEV_00009,12.67
2024-01-15,DEV_00181,20.88
2024-01-23,DEV_00145,6.38
2024-01-21,DEV_00080,72.88
2024-01-07,DEV_00180,39.44
2024-01-25,DEV_00119,27.67
2024-01-10,DEV_00024,55.89
2024-01-08,DEV_00010,28.22
2024-01-25,DEV_00039,5.21
2024-01-02,DEV_00112,28.04
2024-01-30,DEV_00090,4.14
2024-01-05,DEV_00143,34.07
2024-01-26,DEV_00033,51.83
2024-01-01,DEV_00148,37.2
2024-01-07,DEV_00055,3.09
2024-01-02,DEV_00176,5.82
2024-01-08,DEV_00119,7.25
2024-01-01,DEV_00069,10.9
2024-01-23,DEV_00017,24.83
2024-01-30,DEV_00182,47.86
2024-01-31,DEV_00188,26.19
2024-01-27,DEV_00093,10.99
2024-01-27,DEV_00069,14.5
2024-01-25,DEV_00034,4.58
2024-01-25,DEV_00136,32.69
2024-01-27,DEV_00012,25.06
2024-01-20,DEV_00042,5.31
2024-01-15,DEV_00135,10.99
2024-01-28,DEV_00034,52.21
2024-01-22,DEV_00105,11.67
2024-01-29,DEV_00107,62.9
2024-01-01,DEV_00108,35.58
2024-01-12,DEV_00171,36.46
2024-01-01,DEV_00100,33.62
2024-01-19,DEV_00110,35.11
2024-01-19,DEV_00138,9.31
2024-01-31,DEV_00030,13.62
2024-01-27,DEV_00057,76.83
2024-01-14,DEV_00008,15.78
2024-01-02,DEV_00087,3.96
2024-01-19,DEV_00057,25.07
2024-01-28,DEV_00130,38.87
2024-01-03,DEV_00027,36.95
2024-01-14,DEV_00197,27.95
2024-01-31,DEV_00115,31.83
2024-01-25,DEV_00127,10.94
2024-01-26,DEV_00117,8.72
2024-01-05,DEV_00197,58.59
2024-01-23,DEV_00109,37.73
2024-01-04,DEV_00173,14.33
2024-01-22,DEV_00123,9.84
2024-01-27,DEV_00148,10.71
2024-01-12,DEV_00055,17.18
2024-01-09,DEV_00056,35.57
2024-01-26,DEV_00137,52.98
2024-01-19,DEV_00095,12.66
2024-01-25,DEV_00136,63.29
2024-01-07,DEV_00170,24.49
2024-01-05,DEV_00141,39.3
2024-01-15,DEV_00114,51.36
2024-01-01,DEV_00179,86.44
2024-01-04,DEV_00109,66.99
2024-01-21,DEV_00037,8.19
2024-01-02,DEV_00005,24.83
2024-01-20,DEV_00161,9.57
2024-01-31,DEV_00172,2.78
2024-01-18,DEV_00153,28.5
2024-01-21,DEV_00003,6.74
2024-01-02,DEV_00086,10.08
2024-01-19,DEV_00153,13.69
2024-01-26,DEV_00163,66.59
2024-01-30,DEV_00171,48.05
2024-01-11,DEV_00046,20.22
2024-01-28,DEV_00022,18.49
2024-01-11,DEV_00192,40.13
2024-01-01,DEV_00137,35.48
2024-01-09,DEV_00116,13.84
2024-01-13,DEV_00062,11.52
2024-01-17,DEV_00022,3.05
2024-01-28,DEV_00137,18.11
2024-01-03,DEV_00194,23.06
2024-01-04,DEV_00026,38.49
2024-01-07,DEV_00137,5.36
2024-01-31,DEV_00041,19.51
2024-01-24,DEV_00115,11.98
2024-01-30,DEV_00064,48.1
2024-01-09,DEV_00060,26.19
2024-01-04,DEV_00166,55.11
2024-01-30,DEV_00061,16.77
2024-01-13,DEV_00182,25.79
2024-01-26,DEV_00186,13.72
2024-01-06,DEV_00088,29.49
2024-01-17,DEV_00014,67.16
2024-01-15,DEV_00183,12.85
2024-01-01,DEV_00184,17.78
2024-01-12,DEV_00111,5.02
2024-01-20,DEV_00177,13.26
2024-01-02,DEV_00175,14.27
2024-01-23,DEV_00011,14.88
2024-01-13,DEV_00138,15.43
2024-01-28,DEV_00140,6.97
2024-01-01,DEV_00048,43.81
2024-01-21,DEV_00143,26.77
2024-01-09,DEV_00084,7.99
2024-01-25,DEV_00111,74.86
2024-01-25,DEV_00192,37.94
2024-01-31,DEV_00018,13.96
2024-01-25,DEV_00186,14.28
2024-01-06,DEV_00127,42.7
2024-01-22,DEV_00163,47.97
2024-01-10,DEV_00096,91.85
2024-01-17,DEV_00144,65.24
2024-01-13,DEV_00159,13.31
2024-01-20,DEV_00128,18.79
2024-01-01,DEV_00123,4.45
2024-01-26,DEV_00013,29.53
2024-01-13,DEV_00051,35.72
2024-01-19,DEV_00169,44.38
2024-01-10,DEV_00065,8.02
2024-01-16,DEV_00070,6.01
2024-01-27,DEV_00092,17.12
2024-01-12,DEV_00021,10.4
2024-01-11,DEV_00162,41.45
2024-01-10,DEV_00097,14.52
2024-01-28,DEV_00173,20.62
2024-01-21,DEV_00109,6.96
2024-01-24,DEV_00160,33.86
2024-01-19,DEV_00112,19.99
2024-01-06,DEV_00158,15.24
2024-01-23,DEV_00018,26.71
2024-01-27,DEV_00155,80.79
2024-01-01,DEV_00034,8.48
2024-01-25,DEV_00082,19.46
2024-01-16,DEV_00092,40.08
2024-01-21,DEV_00172,18.5
2024-01-10,DEV_00171,7.64
2024-01-06,DEV_00019,6.07
2024-01-22,DEV_00042,44.1
2024-01-31,DEV_00114,63.74
2024-01-21,DEV_00004,42.9
2024-01-10,DEV_00112,17.69
2024-01-22,DEV_00157,19.09
2024-01-06,DEV_00003,25.66
2024-01-15,DEV_00164,20.88
2024-01-23,DEV_00026,10.74
2024-01-06,DEV_00166,8.5
2024-01-28,DEV_00140,39.12
2024-01-03,DEV_00066,20.74
2024-01-01,DEV_00097,29.56
2024-01-31,DEV_00132,13.69
2024-01-13,DEV_00025,58.42
2024-01-26,DEV_00136,47.37
2024-01-22,DEV_00047,15.38
2024-01-03,DEV_00143,49.19
2024-01-01,DEV_00013,38.1
2024-01-20,DEV_00019,13.55
2024-01-06,DEV_00169,17.93
2024-01-10,DEV_00069,8.66
2024-01-26,DEV_00099,60.93
2024-01-06,DEV_00132,12.49
2024-01-19,DEV_00041,17.43
2024-01-01,DEV_00135,20.38
2024-01-18,DEV_00141,12.02
2024-01-10,DEV_00032,71.12
2024-01-02,DEV_00132,54.08
2024-01-25,DEV_00072,19.34
2024-01-05,DEV_00114,7.39
2024-01-31,DEV_00047,12.06
2024-01-07,DEV_00039,10.84
2024-01-07,DEV_00002,41.35
2024-01-03,DEV_00199,4.07
2024-01-05,DEV_00134,37.85
2024-01-12,DEV_00064,44.25
2024-01-20,DEV_00062,10.09
2024-01-21,DEV_00178,3.01
2024-01-12,DEV_00164,18.03
2024-01-31,DEV_00196,12.97
2024-01-26,DEV_00148,28.39
2024-01-06,DEV_00192,12.68
2024-01-29,DEV_00181,20.91
2024-01-06,DEV_00054,18.35
2024-01-09,DEV_00066,11.06
2024-01-18,DEV_00014,26.59
2024-01-01,DEV_00040,21.65
2024-01-14,DEV_00151,69.75
2024-01-11,DEV_00097,14.93
2024-01-15,DEV_00186,22.65
2024-01-10,DEV_00180,26.89
2024-01-12,DEV_00156,7.63
2024-01-28,DEV_00060,16.02
2024-01-04,DEV_00173,34.15
2024-01-07,DEV_00028,65.38
2024-01-19,DEV_00066,117.27
2024-01-02,DEV_00132,41.94
2024-01-23,DEV_00193,21.44
2024-01-06,DEV_00005,6.82
2024-01-13,DEV_00063,9.63
2024-01-04,DEV_00171,62.92
2024-01-07,DEV_00117,24.26
2024-01-20,DEV_00115,21.37
2024-01-15,DEV_00029,16.69
2024-01-22,DEV_00055,6
2024-01-10,DEV_00025,23.72
2024-01-22,DEV_00138,59.18
2024-01-07,DEV_00117,19.45
2024-01-18,DEV_00047,47.52
2024-01-11,DEV_00043,11.34
2024-01-31,DEV_00176,62.11
2024-01-25,DEV_00068,22.88
2024-01-01,DEV_00176,12.16
2024-01-08,DEV_00028,18.77
2024-01-26,DEV_00180,6.24
2024-01-24,DEV_00143,47.1
2024-01-10,DEV_00029,15.7
2024-01-06,DEV_00022,11.8
2024-01-21,DEV_00143,5.99
2024-01-29,DEV_00113,13.77
2024-01-16,DEV_00101,56.96
2024-01-19,DEV_00101,60.14
2024-01-01,DEV_00028,13.08
2024-01-08,DEV_00144,15.94
2024-01-01,DEV_00034,14.39
2024-01-15,DEV_00002,20.61
2024-01-18,DEV_00065,71.58
2024-01-28,DEV_00127,16.6
2024-01-16,DEV_00116,54.75
2024-01-10,DEV_00118,26.78
2024-01-14,DEV_00014,7.23
2024-01-09,DEV_00164,24.48
2024-01-24,DEV_00027,20.47
2024-01-30,DEV_00176,18.25
2024-01-16,DEV_00047,10.78
2024-01-25,DEV_00037,82.66
2024-01-21,DEV_00175,47.76
2024-01-06,DEV_00087,16.16
2024-01-12,DEV_00150,28.36
2024-01-02,DEV_00188,10.28
2024-01-28,DEV_00010,21
2024-01-12,DEV_00144,13.41
2024-01-26,DEV_00032,13.99
2024-01-03,DEV_00129,4.46
2024-01-03,DEV_00196,10.02
2024-01-21,DEV_00092,56.18
2024-01-11,DEV_00040,9.14
2024-01-01,DEV_00109,5.19
2024-01-02,DEV_00182,12.26
2024-01-13,DEV_00115,337.14
2024-01-26,DEV_00009,26.46
2024-01-12,DEV_00164,7.29
2024-01-11,DEV_00191,21.7
2024-01-22,DEV_00013,10.02
2024-01-23,DEV_00060,9.68
2024-01-27,DEV_00035,17.36
2024-01-15,DEV_00111,14.46
2024-01-11,DEV_00075,25.7
2024-01-25,DEV_00158,16.69
2024-01-30,DEV_00021,16.36
2024-01-26,DEV_00034,25
2024-01-09,DEV_00041,29.07
2024-01-16,DEV_00093,10.91
2024-01-29,DEV_00107,43.44
2024-01-12,DEV_00144,23.01
2024-01-29,DEV_00114,34.55
2024-01-18,DEV_00103,24.72
2024-01-06,DEV_00032,33.95
2024-01-30,DEV_00189,5.56
2024-01-15,DEV_00056,27.04
2024-01-21,DEV_00048,22.45
2024-01-04,DEV_00155,36.49
2024-01-13,DEV_00141,32.27
2024-01-17,DEV_00171,32.34
2024-01-08,DEV_00105,14.52
2024-01-03,DEV_00158,12.99
2024-01-31,DEV_00115,35.84
2024-01-11,DEV_00163,43.62
2024-01-26,DEV_00008,8.53
2024-01-28,DEV_00197,45.28
2024-01-09,DEV_00114,42.46
2024-01-21,DEV_00139,15.61
2024-01-27,DEV_00185,21.33
2024-01-19,DEV_00154,40.08
2024-01-15,DEV_00107,8.73
2024-01-07,DEV_00047,4.28
2024-01-09,DEV_00008,14.62
2024-01-20,DEV_00054,14.67
2024-01-06,DEV_00091,64.26
2024-01-27,DEV_00036,19.18
2024-01-29,DEV_00160,5.63
2024-01-08,DEV_00099,37.39
2024-01-30,DEV_00101,14.06
2024-01-04,DEV_00143,40.56
2024-01-24,DEV_00057,26.5
2024-01-12,DEV_00101,30.02
2024-01-01,DEV_00155,22.51
2024-01-08,DEV_00135,14.61
2024-01-22,DEV_00174,48.97
2024-01-26,DEV_00038,7.87
2024-01-22,DEV_00150,23.95
2024-01-17,DEV_00180,15.84
2024-01-06,DEV_00011,28.4
2024-01-17,DEV_00009,26.38
2024-01-22,DEV_00116,21.96
2024-01-15,DEV_00064,6.88
2024-01-25,DEV_00026,11.65
2024-01-14,DEV_00156,20.83
2024-01-31,DEV_00007,17.15
2024-01-06,DEV_00171,7.63
2024-01-22,DEV_00019,37.08
2024-01-01,DEV_00146,90.8
2024-01-24,DEV_00079,15.78
2024-01-12,DEV_00140,26.09
2024-01-28,DEV_00170,51.95
2024-01-30,DEV_00166,117.21
2024-01-18,DEV_00158,8.85
2024-01-23,DEV_00054,15.02
2024-01-29,DEV_00165,18.09
2024-01-05,DEV_00191,44.59
2024-01-09,DEV_00144,10.85
2024-01-26,DEV_00055,24.65
2024-01-21,DEV_00187,36.19
2024-01-07,DEV_00160,95.41
2024-01-29,DEV_00178,25.31
2024-01-07,DEV_00112,5.08
2024-01-29,DEV_00048,42.56
2024-01-26,DEV_00035,16.74
2024-01-09,DEV_00112,55.18
2024-01-04,DEV_00185,6.17
2024-01-05,DEV_00186,61.04
2024-01-28,DEV_00087,48.71
2024-01-19,DEV_00137,39.22
2024-01-28,DEV_00126,30.2
2024-01-30,DEV_00168,45.56
2024-01-06,DEV_00017,20.37
2024-01-17,DEV_00085,6.61
2024-01-19,DEV_00025,20.93
2024-01-14,DEV_00135,9.38
2024-01-05,DEV_00036,23.98
2024-01-30,DEV_00035,11.52
2024-01-28,DEV_00049,29.47
2024-01-13,DEV_00167,21.26
2024-01-04,DEV_00024,49.61
2024-01-08,DEV_00161,48.62
2024-01-30,DEV_00135,9.68
2024-01-15,DEV_00137,73.31
2024-01-05,DEV_00003,12.64
2024-01-01,DEV_00025,6.49
2024-01-25,DEV_00007,114.95
2024-01-29,DEV_00105,9.23
2024-01-01,DEV_00114,5.56
2024-01-13,DEV_00150,19.88
2024-01-21,DEV_00130,29.87
2024-01-27,DEV_00112,20.07
2024-01-09,DEV_00053,13.32
2024-01-12,DEV_00150,85.36
2024-01-24,DEV_00031,23.7
2024-01-15,DEV_00056,34.68
2024-01-24,DEV_00149,36.2
2024-01-22,DEV_00130,23.79
2024-01-31,DEV_00153,20.4
2024-01-29,DEV_00086,47.53
2024-01-20,DEV_00011,31.41
2024-01-01,DEV_00151,23.87
2024-01-12,DEV_00060,79.46
2024-01-26,DEV_00058,15.38
2024-01-26,DEV_00190,9.41
2024-01-01,DEV_00159,19.6
2024-01-13,DEV_00111,34.31
2024-01-14,DEV_00105,17.15
2024-01-05,DEV_00150,23.43
2024-01-20,DEV_00170,12.59
2024-01-09,DEV_00072,31.83
2024-01-06,DEV_00142,23.18
2024-01-15,DEV_00145,21.46
2024-01-18,DEV_00074,40.3
2024-01-22,DEV_00165,48.22
2024-01-29,DEV_00051,47.36
2024-01-16,DEV_00098,41.56
2024-01-08,DEV_00167,45.06
2024-01-09,DEV_00068,7.02
2024-01-17,DEV_00107,90.89
2024-01-28,DEV_00082,23.35
2024-01-28,DEV_00157,2.53
2024-01-27,DEV_00156,48.82
2024-01-20,DEV_00031,9.27
2024-01-23,DEV_00161,23.17
2024-01-09,DEV_00143,5.74
2024-01-13,DEV_00079,252.27
2024-01-13,DEV_00140,17.73
2024-01-09,DEV_00097,3.47
2024-01-31,DEV_00055,23.06
2024-01-11,DEV_00160,14.07
2024-01-07,DEV_00013,3.74
2024-01-20,DEV_00106,10.73
2024-01-14,DEV_00066,29.07
2024-01-26,DEV_00089,7.55
2024-01-03,DEV_00022,36.64
2024-01-27,DEV_00159,18.66
2024-01-18,DEV_00048,77.16
2024-01-10,DEV_00182,12.47
2024-01-27,DEV_00137,7.82
2024-01-01,DEV_00101,26.54
2024-01-17,DEV_00089,8.65
2024-01-11,DEV_00080,35.92
2024-01-03,DEV_00072,12.15
2024-01-09,DEV_00117,29.03
2024-01-05,DEV_00179,20.08
2024-01-05,DEV_00006,15.66
2024-01-23,DEV_00091,16.77
2024-01-16,DEV_00061,5.38
2024-01-08,DEV_00050,5.35
2024-01-20,DEV_00016,65.99
2024-01-06,DEV_00084,10.63
2024-01-24,DEV_00166,8.27
2024-01-26,DEV_00062,27.76
2024-01-17,DEV_00089,74.49
2024-01-10,DEV_00039,5.29
2024-01-03,DEV_00146,14.74
2024-01-29,DEV_00001,26.53
2024-01-11,DEV_00172,10.24
2024-01-31,DEV_00090,35.61
2024-01-24,DEV_00082,38.3
2024-01-10,DEV_00106,16.84
2024-01-15,DEV_00049,27.66
2024-01-21,DEV_00060,8.53
2024-01-31,DEV_00035,42.78
2024-01-16,DEV_00125,23.92
2024-01-12,DEV_00009,28.45
2024-01-14,DEV_00091,13.9
2024-01-30,DEV_00152,8.87
2024-01-25,DEV_00042,8.99
2024-01-01,DEV_00090,6.58
2024-01-18,DEV_00119,19.35
2024-01-28,DEV_00009,8.93
2024-01-23,DEV_00076,47.35
2024-01-14,DEV_00020,3
2024-01-11,DEV_00105,93.83
2024-01-30,DEV_00067,28.39
2024-01-02,DEV_00190,15.09
2024-01-14,DEV_00115,11.81
2024-01-28,DEV_00087,1.07
2024-01-23,DEV_00182,15.04
2024-01-25,DEV_00193,17.01
2024-01-03,DEV_00139,21.49
2024-01-23,DEV_00193,8.98
2024-01-03,DEV_00190,11.29
2024-01-31,DEV_00199,36.78
2024-01-23,DEV_00094,11.27
2024-01-29,DEV_00069,11.7
2024-01-22,DEV_00111,13.78
2024-01-07,DEV_00106,38.92
2024-01-24,DEV_00090,7.65
2024-01-30,DEV_00078,2.35
2024-01-09,DEV_00078,10.51
2024-01-03,DEV_00186,15.53
2024-01-30,DEV_00071,41.49
2024-01-26,DEV_00098,6.96
2024-01-09,DEV_00006,3.32
2024-01-25,DEV_00104,69.88
2024-01-28,DEV_00046,29.98
2024-01-10,DEV_00196,106.47
2024-01-12,DEV_00162,24.45
2024-01-03,DEV_00139,12.52
2024-01-31,DEV_00133,4.84
2024-01-19,DEV_00095,9.28
2024-01-12,DEV_00188,54.64
2024-01-08,DEV_00173,26.64
2024-01-21,DEV_00002,11.51
2024-01-12,DEV_00152,4.26
2024-01-22,DEV_00052,46.08
2024-01-20,DEV_00127,7.17
2024-01-30,DEV_00130,42.77
2024-01-31,DEV_00149,152.34
2024-01-06,DEV_00177,14.94
2024-01-03,DEV_00118,13.11
2024-01-15,DEV_00092,52.89
2024-01-09,DEV_00040,12.89
2024-01-24,DEV_00141,2.3
2024-01-28,DEV_00035,11.33
2024-01-14,DEV_00123,4.82
2024-01-30,DEV_00028,18.85
2024-01-15,DEV_00094,18.79
2024-01-19,DEV_00107,36.15
2024-01-07,DEV_00116,14.72
2024-01-01,DEV_00091,105.62
2024-01-04,DEV_00054,17.55
2024-01-03,DEV_00095,31.27
2024-01-30,DEV_00069,154.63
2024-01-02,DEV_00016,46.89
2024-01-05,DEV_00189,44.11
2024-01-06,DEV_00181,11.97
2024-01-17,DEV_00018,3.75
2024-01-19,DEV_00118,38.21
2024-01-19,DEV_00108,11.12
2024-01-12,DEV_00033,11.81
2024-01-20,DEV_00040,19.9
2024-01-15,DEV_00134,21.66
2024-01-20,DEV_00065,16.63
2024-01-26,DEV_00099,74.26
2024-01-03,DEV_00030,7.71
2024-01-15,DEV_00134,3.39
2024-01-26,DEV_00031,31.46
2024-01-13,DEV_00135,40.83
2024-01-10,DEV_00089,10.71
2024-01-28,DEV_00079,5.99
2024-01-19,DEV_00014,73.08
2024-01-12,DEV_00039,25.34
2024-01-13,DEV_00178,11.91
2024-01-25,DEV_00073,27.56
2024-01-10,DEV_00153,24.14
2024-01-30,DEV_00030,24.13
2024-01-19,DEV_00002,12.66
2024-01-25,DEV_00080,21.49
2024-01-20,DEV_00009,16.47
2024-01-18,DEV_00154,12.05
2024-01-15,DEV_00072,37.21
2024-01-30,DEV_00192,64.9
2024-01-08,DEV_00167,53.96
2024-01-07,DEV_00068,7.76
2024-01-03,DEV_00042,12.8
2024-01-17,DEV_00085,29.44
2024-01-01,DEV_00034,24.38
2024-01-12,DEV_00032,8.7
2024-01-18,DEV_00021,27.29
2024-01-14,DEV_00012,24.69
2024-01-30,DEV_00160,24.47
2024-01-17,DEV_00033,40.62
2024-01-25,DEV_00072,60.12
2024-01-20,DEV_00121,3.84
2024-01-17,DEV_00096,20.09
2024-01-29,DEV_00060,9.6
2024-01-03,DEV_00162,12.43
2024-01-01,DEV_00036,33.12
2024-01-01,DEV_00196,4.8
2024-01-04,DEV_00196,8.4
2024-01-18,DEV_00127,8.59
2024-01-06,DEV_00069,8.75
2024-01-27,DEV_00042,12.51
2024-01-09,DEV_00111,14.58
2024-01-06,DEV_00118,10.18
2024-01-11,DEV_00106,30.77
2024-01-27,DEV_00001,9.09
2024-01-06,DEV_00101,59.47
2024-01-19,DEV_00132,54.33
2024-01-24,DEV_00159,25.04
2024-01-23,DEV_00178,50.73
2024-01-07,DEV_00059,19.24
